G6221,Wuhan Railway Station,Hefeinan Railway Station,First Class,96,179,2023-01-09 18:22:04,2023-09-05 09:31:57
G2606,Wuhan Railway Station,Hefeinan Railway Station,Second Class,97,85,2023-06-08 16:39:50,2023-10-01 20:50:18
G9649,Hengyangdong Railway Station,Shaodong Railway Station,First Class,41,53,2023-08-20 00:30:12,2023-08-20 10:30:12
G6786,Hengyangdong Railway Station,Shaodong Railway Station,Second Class,32,91,2023-03-03 00:20:31,2023-06-27 08:02:23
G6312,Gaizhouxi Railway Station,Puwan Railway Station,First Class,49,171,2023-04-09 19:01:32,2023-10-14 01:16:00
G6630,Gaizhouxi Railway Station,Puwan Railway Station,Second Class,36,10,2023-07-10 19:03:07,2023-10-22 12:59:19
G5985,Wufushan Railway Station,Shangrao Railway Station,First Class,10,44,2023-11-23 18:29:43,2023-11-24 04:29:43
G4174,Wufushan Railway Station,Shangrao Railway Station,Second Class,7,167,2023-05-27 05:26:09,2023-09-19 03:09:20
G1736,Xinyangdong Railway Station,Xuchangdong Railway Station,First Class,87,61,2023-11-05 05:45:57,2023-11-05 12:45:57
G8186,Xinyangdong Railway Station,Xuchangdong Railway Station,Second Class,63,188,2023-11-05 17:59:35,2023-11-05 19:59:35
G4956,Qingbaijiangdong Railway Station,Jiangyou Railway Station,First Class,37,145,2023-07-29 14:03:38,2023-07-29 23:03:38
G1785,Qingbaijiangdong Railway Station,Jiangyou Railway Station,Second Class,31,0,2023-05-04 13:40:35,2023-05-22 10:36:31
G6125,Tongxiang Railway Station,Jiaxingnan Railway Station,First Class,9,69,2023-03-30 22:09:12,2023-11-08 16:02:40
G6901,Tongxiang Railway Station,Jiaxingnan Railway Station,Second Class,8,137,2023-02-07 03:58:11,2023-08-12 02:26:00
G3931,Zhaoqingdong Railway Station,Wuzhounan Railway Station,First Class,55,34,2023-02-08 08:09:00,2023-06-25 08:37:57
G7588,Zhaoqingdong Railway Station,Wuzhounan Railway Station,Second Class,50,26,2023-05-14 07:55:46,2023-05-14 11:55:46
G1226,Binhaigang Railway Station,Funingdong Railway Station,First Class,10,122,2023-02-20 17:05:58,2023-07-23 17:09:54
G9037,Binhaigang Railway Station,Funingdong Railway Station,Second Class,8,43,2023-03-20 20:13:54,2023-12-15 05:27:19
G6731,Tangshan Railway Station,Junliangchengbei Railway Station,First Class,30,10,2023-07-29 21:01:41,2023-07-29 22:01:41
G9981,Tangshan Railway Station,Junliangchengbei Railway Station,Second Class,24,37,2023-11-14 17:21:22,2023-11-14 21:21:22
G1866,Nanningdong Railway Station,Binyang Railway Station,First Class,142,122,2023-01-22 03:35:35,2023-04-26 20:08:56
G2290,Nanningdong Railway Station,Binyang Railway Station,Second Class,103,182,2023-01-23 12:51:59,2023-10-18 22:46:59
G2595,Changshanan Railway Station,Miluodong Railway Station,First Class,26,144,2023-05-07 00:09:29,2023-07-07 10:46:29
G4693,Changshanan Railway Station,Miluodong Railway Station,Second Class,20,140,2023-03-02 23:54:26,2023-06-26 16:11:07
G2921,Changzhou Railway Station,Qishuyan Railway Station,First Class,3,189,2023-10-20 07:46:46,2023-10-20 17:46:46
G2882,Changzhou Railway Station,Qishuyan Railway Station,Second Class,3,152,2023-12-02 16:15:27,2023-12-02 19:15:27
G2586,Guilinxi Railway Station,Zhaoqingdong Railway Station,First Class,116,136,2023-02-05 00:21:58,2023-08-11 08:03:44
G3616,Guilinxi Railway Station,Zhaoqingdong Railway Station,Second Class,111,59,2023-07-02 02:17:56,2023-09-30 17:19:13
G1853,Tianjinxi Railway Station,Binhaixi Railway Station,First Class,13,131,2023-08-07 13:04:37,2023-10-02 16:12:08
G8586,Tianjinxi Railway Station,Binhaixi Railway Station,Second Class,11,131,2023-08-29 02:33:43,2023-11-23 23:04:20
G6186,Hengyangdong Railway Station,Qiyang Railway Station,First Class,35,98,2023-02-16 02:21:57,2023-09-05 05:49:19
G6039,Hengyangdong Railway Station,Qiyang Railway Station,Second Class,26,102,2023-09-09 16:13:03,2023-09-10 04:13:03
G1701,Shaoxingdong Railway Station,Ningbo Railway Station,First Class,26,145,2023-04-11 20:20:22,2023-10-28 07:59:18
G5834,Shaoxingdong Railway Station,Ningbo Railway Station,Second Class,23,17,2023-01-21 17:37:20,2023-05-13 23:24:46
G2370,Huizhounan Railway Station,Huidong Railway Station,First Class,9,125,2023-02-19 16:23:16,2023-03-20 16:29:06
G7749,Huizhounan Railway Station,Huidong Railway Station,Second Class,8,84,2023-12-20 11:27:20,2023-12-20 12:27:20
G1701,Huzhou Railway Station,Deqing Railway Station,First Class,12,115,2023-08-24 12:16:58,2023-08-24 19:16:58
G8512,Huzhou Railway Station,Deqing Railway Station,Second Class,11,158,2023-04-17 22:16:28,2023-05-16 13:41:58
G8151,Lanzhouxi Railway Station,Tongwei Railway Station,First Class,56,100,2023-10-27 16:41:20,2023-10-27 22:41:20
G8467,Lanzhouxi Railway Station,Tongwei Railway Station,Second Class,44,161,2023-11-30 07:03:30,2023-11-30 16:03:30
G1206,Jinhuanan Railway Station,Quzhou Railway Station,First Class,30,68,2023-10-13 04:31:12,2023-10-13 12:31:12
G4254,Jinhuanan Railway Station,Quzhou Railway Station,Second Class,26,78,2023-03-10 03:37:23,2023-08-26 10:21:15
G4441,Xianyou Railway Station,Fuzhounan Railway Station,First Class,33,162,2023-11-15 19:20:07,2023-11-16 02:20:07
G6102,Xianyou Railway Station,Fuzhounan Railway Station,Second Class,33,88,2023-01-19 18:13:25,2023-09-16 00:31:06
G9070,Bozhounan Railway Station,Fuyangxi Railway Station,First Class,32,55,2023-03-04 11:59:20,2023-06-10 12:48:28
G6257,Bozhounan Railway Station,Fuyangxi Railway Station,Second Class,26,8,2023-06-04 11:42:40,2023-07-08 11:40:22
G3894,Xuzhoudong Railway Station,Jinan Railway Station,First Class,102,39,2023-03-29 06:12:21,2023-06-26 23:57:17
G3053,Xuzhoudong Railway Station,Jinan Railway Station,Second Class,73,105,2023-02-09 10:46:39,2023-03-30 16:56:39
G1072,Yixing Railway Station,Nanjingnan Railway Station,First Class,58,145,2023-05-09 11:16:56,2023-09-21 06:28:44
G9668,Yixing Railway Station,Nanjingnan Railway Station,Second Class,47,112,2023-07-19 05:39:50,2023-07-19 10:39:50
G3649,Fuyuanbei Railway Station,Panzhou Railway Station,First Class,9,17,2023-09-05 14:43:54,2023-09-05 15:43:54
G3620,Fuyuanbei Railway Station,Panzhou Railway Station,Second Class,8,197,2023-12-17 10:07:29,2023-12-17 18:07:29
G2959,Xiagezhuang Railway Station,Laiyang Railway Station,First Class,15,137,2023-03-17 10:11:37,2023-04-24 16:40:43
G7149,Xiagezhuang Railway Station,Laiyang Railway Station,Second Class,11,184,2023-09-07 02:07:55,2023-09-07 06:07:55
G6567,Minquanbei Railway Station,Kaifengbei Railway Station,First Class,29,139,2023-02-13 18:57:25,2023-11-01 18:49:40
G5187,Minquanbei Railway Station,Kaifengbei Railway Station,Second Class,24,135,2023-04-29 02:14:34,2023-06-22 10:32:29
G2449,Gongyinan Railway Station,Zhengzhouxi Railway Station,First Class,15,162,2023-03-14 00:08:55,2023-09-26 12:58:41
G4896,Gongyinan Railway Station,Zhengzhouxi Railway Station,Second Class,13,171,2023-05-15 08:03:06,2023-05-15 14:03:06
G7868,Zouping Railway Station,Linzibei Railway Station,First Class,18,144,2023-01-22 13:09:18,2023-04-18 00:17:25
G3021,Zouping Railway Station,Linzibei Railway Station,Second Class,16,37,2023-04-16 00:34:04,2023-10-10 08:16:01
G9398,Shuijiahu Railway Station,Hefei Railway Station,First Class,24,134,2023-02-13 02:28:54,2023-02-15 04:59:26
G4376,Shuijiahu Railway Station,Hefei Railway Station,Second Class,18,167,2023-09-11 08:20:50,2023-09-11 10:20:50
G1580,Muleng Railway Station,Mudanjiang Railway Station,First Class,23,170,2023-07-02 10:58:44,2023-08-14 16:25:20
G1526,Muleng Railway Station,Mudanjiang Railway Station,Second Class,18,126,2023-07-13 20:22:58,2023-07-14 05:22:58
G1838,Shizhuxian Railway Station,Enshi Railway Station,First Class,49,79,2023-01-11 16:32:20,2023-06-05 10:53:56
G2222,Shizhuxian Railway Station,Enshi Railway Station,Second Class,44,71,2023-09-01 11:03:37,2023-12-29 00:17:44
G3489,Suqian Railway Station,Siyang Railway Station,First Class,14,144,2023-07-26 19:04:03,2023-10-29 02:05:17
G9537,Suqian Railway Station,Siyang Railway Station,Second Class,11,91,2023-05-21 03:23:20,2023-10-18 06:17:48
G7163,Jinan Railway Station,Taian Railway Station,First Class,21,9,2023-04-03 18:18:55,2023-11-19 09:49:49
G6961,Jinan Railway Station,Taian Railway Station,Second Class,16,157,2023-02-15 06:45:04,2023-07-28 07:46:20
G9345,Qijiangdong Railway Station,Zhongqingxi Railway Station,First Class,19,182,2023-03-04 03:14:16,2023-06-24 13:40:17
G3890,Qijiangdong Railway Station,Zhongqingxi Railway Station,Second Class,18,100,2023-07-25 16:15:33,2023-07-25 20:15:33
G3734,Zaozhuang Railway Station,Jinanxi Railway Station,First Class,74,198,2023-10-06 17:55:51,2023-12-02 20:08:15
G6151,Zaozhuang Railway Station,Jinanxi Railway Station,Second Class,63,14,2023-08-23 19:09:04,2023-08-24 07:09:04
G9014,Weihai Railway Station,Yantainan Railway Station,First Class,22,122,2023-12-19 07:35:14,2023-12-19 17:35:14
G7742,Weihai Railway Station,Yantainan Railway Station,Second Class,21,0,2023-12-18 16:48:23,2023-12-18 22:48:23
G4649,Liangpingnan Railway Station,Fusheng Railway Station,First Class,49,176,2023-09-06 05:01:12,2023-09-06 06:01:12
G7408,Liangpingnan Railway Station,Fusheng Railway Station,Second Class,42,6,2023-07-26 06:10:26,2023-07-26 07:10:26
G3197,Yingkoudong Railway Station,Jinzhounan Railway Station,First Class,58,188,2023-03-31 20:41:53,2023-03-31 21:41:53
G1435,Yingkoudong Railway Station,Jinzhounan Railway Station,Second Class,48,24,2023-03-20 23:41:59,2023-10-26 10:25:51
G5754,Chaohudong Railway Station,Tonglingbei Railway Station,First Class,21,88,2023-03-23 12:13:53,2023-07-10 06:34:22
G8636,Chaohudong Railway Station,Tonglingbei Railway Station,Second Class,18,124,2023-11-30 16:43:04,2023-12-01 04:43:04
G2762,Xingtaidong Railway Station,Hebidong Railway Station,First Class,49,26,2023-04-07 22:05:48,2023-09-16 04:24:52
G7863,Xingtaidong Railway Station,Hebidong Railway Station,Second Class,42,74,2023-07-21 11:39:14,2023-10-29 08:00:23
G6990,Nanfeng Railway Station,Taining Railway Station,First Class,26,102,2023-12-17 11:49:16,2023-12-27 07:24:36
G7301,Nanfeng Railway Station,Taining Railway Station,Second Class,23,44,2023-12-17 09:02:10,2023-12-17 10:02:10
G3436,Hengyangdong Railway Station,Leiyangxi Railway Station,First Class,20,133,2023-06-06 12:11:58,2023-12-30 16:57:25
G1819,Hengyangdong Railway Station,Leiyangxi Railway Station,Second Class,16,16,2023-01-12 11:53:52,2023-03-08 16:59:55
G3356,Neijiangbei Railway Station,Zhongqingxi Railway Station,First Class,47,163,2023-07-11 06:06:32,2023-11-25 06:25:38
G1592,Neijiangbei Railway Station,Zhongqingxi Railway Station,Second Class,39,74,2023-04-28 22:33:47,2023-10-29 07:49:10
G4900,Nanling Railway Station,Jingxian Railway Station,First Class,7,32,2023-05-24 15:39:17,2023-05-25 00:39:17
G2652,Nanling Railway Station,Jingxian Railway Station,Second Class,6,186,2023-08-28 20:35:59,2023-09-21 07:09:19
G1834,Taizhou Railway Station,Sanmenxian Railway Station,First Class,16,173,2023-12-16 08:41:51,2023-12-16 10:41:51
G2535,Taizhou Railway Station,Sanmenxian Railway Station,Second Class,12,179,2023-04-01 05:09:41,2023-04-01 09:09:41
G7707,Anshanxi Railway Station,Shenyangbei Railway Station,First Class,35,89,2023-02-11 12:52:49,2023-08-24 11:02:00
G6175,Anshanxi Railway Station,Shenyangbei Railway Station,Second Class,26,23,2023-06-18 08:37:09,2023-06-18 11:37:09
G2249,Dayebei Railway Station,Wuhan Railway Station,First Class,34,75,2023-04-19 18:16:23,2023-07-25 05:24:19
G8249,Dayebei Railway Station,Wuhan Railway Station,Second Class,26,117,2023-12-04 12:55:14,2023-12-04 16:55:14
G3348,Guangzhounan Railway Station,Humen Railway Station,First Class,15,141,2023-11-23 08:43:54,2023-11-23 15:43:54
G6874,Guangzhounan Railway Station,Humen Railway Station,Second Class,14,181,2023-01-07 13:12:08,2023-05-05 03:05:01
G9924,Dongkou Railway Station,Anjiangdong Railway Station,First Class,17,84,2023-12-02 06:52:57,2023-12-02 17:52:57
G9172,Dongkou Railway Station,Anjiangdong Railway Station,Second Class,14,64,2023-07-26 21:18:12,2023-07-27 05:18:12
G5155,Guilinbei Railway Station,Yongfunan Railway Station,First Class,33,179,2023-05-22 01:25:47,2023-07-08 21:01:49
G1270,Guilinbei Railway Station,Yongfunan Railway Station,Second Class,24,103,2023-11-13 13:42:04,2023-11-13 18:42:04
G7188,Tahexi Railway Station,Zhumadianxi Railway Station,First Class,19,159,2023-12-19 01:59:28,2023-12-19 02:59:28
G9853,Tahexi Railway Station,Zhumadianxi Railway Station,Second Class,18,132,2023-04-17 21:09:09,2023-12-19 04:52:43
G9872,Shenyangbei Railway Station,Changchunxi Railway Station,First Class,97,0,2023-08-29 20:08:25,2023-08-29 23:08:25
G1197,Shenyangbei Railway Station,Changchunxi Railway Station,Second Class,86,115,2023-11-26 16:08:46,2023-12-26 09:59:22
G1307,Baigou Railway Station,Shengfang Railway Station,First Class,20,153,2023-04-11 12:07:22,2023-09-09 15:43:56
G2376,Baigou Railway Station,Shengfang Railway Station,Second Class,16,11,2023-11-04 03:34:56,2023-11-04 12:34:56
G3066,Suzhouyuanqu Railway Station,Shanghai Railway Station,First Class,25,62,2023-03-03 14:55:58,2023-09-11 02:36:38
G8958,Suzhouyuanqu Railway Station,Shanghai Railway Station,Second Class,20,3,2023-11-14 09:09:29,2023-11-14 13:09:29
G6703,Lishui Railway Station,Nanjingnan Railway Station,First Class,14,64,2023-02-26 04:04:56,2023-04-27 16:04:36
G2987,Lishui Railway Station,Nanjingnan Railway Station,Second Class,12,181,2023-07-13 21:34:48,2023-07-14 03:34:48
G6198,Benxixincheng Railway Station,Shenyangnan Railway Station,First Class,10,44,2023-02-25 15:07:39,2023-03-09 23:25:01
G5977,Benxixincheng Railway Station,Shenyangnan Railway Station,Second Class,9,139,2023-11-19 23:25:40,2023-11-20 05:25:40
G5669,Huaihuanan Railway Station,Xinhuangxi Railway Station,First Class,31,4,2023-01-10 17:30:18,2023-11-28 18:01:04
G1401,Huaihuanan Railway Station,Xinhuangxi Railway Station,Second Class,24,52,2023-01-20 08:57:03,2023-11-16 23:45:18
G9204,Hainingxi Railway Station,Jiaxingnan Railway Station,First Class,16,75,2023-02-17 23:41:06,2023-12-02 09:38:50
G7787,Hainingxi Railway Station,Jiaxingnan Railway Station,Second Class,14,137,2023-04-21 05:56:42,2023-04-21 08:56:42
G3397,Rongchangbei Railway Station,Shapingba Railway Station,First Class,27,98,2023-04-20 15:58:11,2023-04-20 21:58:11
G2822,Rongchangbei Railway Station,Shapingba Railway Station,Second Class,22,72,2023-12-23 07:42:23,2023-12-23 17:42:23
G7944,Jinxiannan Railway Station,Nanchang Railway Station,First Class,20,193,2023-09-27 12:18:27,2023-09-27 17:18:27
G4276,Jinxiannan Railway Station,Nanchang Railway Station,Second Class,16,115,2023-01-24 01:47:08,2023-03-24 20:28:22
G4359,Kunshannan Railway Station,Suzhoubei Railway Station,First Class,10,53,2023-11-23 04:30:43,2023-11-23 12:30:43
G2601,Kunshannan Railway Station,Suzhoubei Railway Station,Second Class,8,65,2023-06-27 22:07:20,2023-06-28 02:07:20
G9526,Pingxiangbei Railway Station,Gaoan Railway Station,First Class,65,49,2023-10-15 06:20:00,2023-10-15 09:20:00
G9083,Pingxiangbei Railway Station,Gaoan Railway Station,Second Class,56,105,2023-11-11 07:23:41,2023-11-11 13:23:41
G1372,Puning Railway Station,Lufeng Railway Station,First Class,19,200,2023-04-06 11:06:38,2023-06-25 16:42:55
G5926,Puning Railway Station,Lufeng Railway Station,Second Class,17,28,2023-06-17 13:40:25,2023-09-28 22:10:16
G5113,Tongren Railway Station,Kailinan Railway Station,First Class,72,91,2023-10-26 13:37:51,2023-10-26 17:37:51
G6618,Tongren Railway Station,Kailinan Railway Station,Second Class,58,42,2023-12-14 00:25:24,2023-12-14 09:25:24
G3514,Taiguxi Railway Station,Jinzhong Railway Station,First Class,10,23,2023-01-03 14:05:17,2023-05-02 18:26:03
G9607,Taiguxi Railway Station,Jinzhong Railway Station,Second Class,8,95,2023-03-10 01:48:00,2023-07-27 08:25:07
G3810,Lankaonan Railway Station,Yongchengbei Railway Station,First Class,53,76,2023-03-29 16:45:37,2023-10-26 14:21:52
G6521,Lankaonan Railway Station,Yongchengbei Railway Station,Second Class,48,38,2023-08-16 00:41:54,2023-08-16 01:41:54
G3357,Changchunxi Railway Station,Fuyubei Railway Station,First Class,51,151,2023-07-26 23:12:52,2023-08-17 09:00:51
G2539,Changchunxi Railway Station,Fuyubei Railway Station,Second Class,42,196,2023-05-31 19:25:08,2023-08-25 09:04:13
G9175,Neijiangbei Railway Station,Shapingba Railway Station,First Class,53,72,2023-05-31 15:04:53,2023-08-24 12:47:03
G6330,Neijiangbei Railway Station,Shapingba Railway Station,Second Class,41,137,2023-04-17 04:15:28,2023-07-16 23:28:12
G4069,Lishui Railway Station,Yixing Railway Station,First Class,28,38,2023-10-11 23:04:35,2023-10-12 03:04:35
G8178,Lishui Railway Station,Yixing Railway Station,Second Class,24,156,2023-12-04 05:29:43,2023-12-04 06:29:43
G5285,Gongqingcheng Railway Station,Nanchang Railway Station,First Class,24,144,2023-02-27 11:05:54,2023-11-23 10:19:07
G5169,Gongqingcheng Railway Station,Nanchang Railway Station,Second Class,20,49,2023-08-22 11:54:10,2023-08-30 16:13:18
G5771,Guangmingcheng Railway Station,Qingsheng Railway Station,First Class,19,188,2023-09-03 11:28:12,2023-09-03 22:28:12
G2542,Guangmingcheng Railway Station,Qingsheng Railway Station,Second Class,16,115,2023-05-05 10:31:59,2023-06-19 13:58:19
G2671,Chaohudong Railway Station,Nanling Railway Station,First Class,36,124,2023-07-22 00:15:47,2023-07-22 06:15:47
G2348,Chaohudong Railway Station,Nanling Railway Station,Second Class,30,86,2023-10-15 11:55:19,2023-10-15 14:55:19
G3847,Taizhou Railway Station,Sanmenxian Railway Station,First Class,15,109,2023-11-11 21:47:38,2023-11-11 23:47:38
G1651,Taizhou Railway Station,Sanmenxian Railway Station,Second Class,12,17,2023-03-20 00:29:48,2023-10-16 06:31:31
G3194,Duchang Railway Station,Jiujiang Railway Station,First Class,22,38,2023-10-20 08:35:28,2023-12-05 12:14:05
G4605,Duchang Railway Station,Jiujiang Railway Station,Second Class,17,180,2023-10-07 21:14:31,2023-10-08 09:14:31
G4688,Yingshangbei Railway Station,Shouxian Railway Station,First Class,18,120,2023-06-16 10:26:25,2023-12-11 18:42:55
G8666,Yingshangbei Railway Station,Shouxian Railway Station,Second Class,16,87,2023-10-18 02:27:16,2023-10-18 05:27:16
G8869,Changchunxi Railway Station,Haerbin Railway Station,First Class,75,87,2023-08-20 10:45:14,2023-08-20 13:45:14
G6970,Changchunxi Railway Station,Haerbin Railway Station,Second Class,72,131,2023-08-17 12:17:39,2023-09-01 00:06:37
G6030,Guanling Railway Station,Guiyangbei Railway Station,First Class,45,45,2023-01-10 21:22:17,2023-02-04 08:25:27
G9940,Guanling Railway Station,Guiyangbei Railway Station,Second Class,44,22,2023-06-23 14:05:46,2023-06-23 18:05:46
G1568,Heishanbei Railway Station,Shenyang Railway Station,First Class,34,183,2023-01-30 18:32:29,2023-12-16 06:19:12
G5168,Heishanbei Railway Station,Shenyang Railway Station,Second Class,30,167,2023-07-31 02:52:34,2023-07-31 14:52:34
G9002,Qianjiang Railway Station,Jingzhou Railway Station,First Class,25,128,2023-12-12 12:14:37,2023-12-12 22:14:37
G2653,Qianjiang Railway Station,Jingzhou Railway Station,Second Class,19,56,2023-08-07 10:54:32,2023-11-12 02:55:51
G2000,Jinhua Railway Station,Longyou Railway Station,First Class,18,38,2023-11-27 18:57:11,2023-11-27 19:57:11
G5652,Jinhua Railway Station,Longyou Railway Station,Second Class,14,117,2023-12-04 04:09:07,2023-12-04 15:09:07
G6987,Wuyuan Railway Station,Huangshanbei Railway Station,First Class,26,181,2023-05-13 05:39:41,2023-08-16 00:36:34
G9460,Wuyuan Railway Station,Huangshanbei Railway Station,Second Class,21,19,2023-11-23 13:50:51,2023-11-28 02:53:28
G9138,Dingyuan Railway Station,Chuzhou Railway Station,First Class,18,183,2023-01-03 02:59:37,2023-02-06 14:41:37
G8735,Dingyuan Railway Station,Chuzhou Railway Station,Second Class,16,88,2023-03-12 02:19:53,2023-09-01 23:25:37
G5884,Xinyangdong Railway Station,Wuhan Railway Station,First Class,69,164,2023-05-05 14:19:51,2023-05-05 22:19:51
G4990,Xinyangdong Railway Station,Wuhan Railway Station,Second Class,60,80,2023-09-11 13:54:08,2023-09-11 16:54:08
G8637,Tianjinxi Railway Station,Baiyangdian Railway Station,First Class,39,16,2023-01-12 18:07:44,2023-06-28 05:07:47
G7067,Tianjinxi Railway Station,Baiyangdian Railway Station,Second Class,34,147,2023-10-24 10:58:31,2023-10-24 22:58:31
G8314,Huaibeibei Railway Station,Xiaoxianbei Railway Station,First Class,8,116,2023-08-19 10:59:20,2023-08-19 20:59:20
G6610,Huaibeibei Railway Station,Xiaoxianbei Railway Station,Second Class,6,177,2023-08-31 13:27:21,2023-09-01 01:27:21
G9892,Hangzhou Railway Station,Changxing Railway Station,First Class,33,110,2023-12-24 12:44:35,2023-12-24 23:44:35
G9700,Hangzhou Railway Station,Changxing Railway Station,Second Class,28,91,2023-05-09 23:01:43,2023-05-10 10:01:43
G3697,Yunxiao Railway Station,Zhangzhou Railway Station,First Class,26,93,2023-04-06 03:33:07,2023-04-06 04:33:07
G6257,Yunxiao Railway Station,Zhangzhou Railway Station,Second Class,19,44,2023-09-21 20:16:37,2023-09-22 02:16:37
G9611,Ningde Railway Station,Fuzhounan Railway Station,First Class,22,98,2023-05-22 10:34:57,2023-12-07 04:09:03
G9925,Ningde Railway Station,Fuzhounan Railway Station,Second Class,19,195,2023-12-28 07:35:52,2023-12-28 08:35:52
G4228,Pingyang Railway Station,Ruian Railway Station,First Class,5,167,2023-02-19 05:10:29,2023-03-27 15:52:09
G3045,Pingyang Railway Station,Ruian Railway Station,Second Class,4,71,2023-08-08 18:57:15,2023-08-26 19:13:38
G2832,Guangyuan Railway Station,Jiangyoubei Railway Station,First Class,27,15,2023-06-22 21:18:46,2023-07-07 06:49:08
G9593,Guangyuan Railway Station,Jiangyoubei Railway Station,Second Class,25,123,2023-06-21 01:59:24,2023-07-03 15:57:34
G5155,Sanjiangnan Railway Station,Duyundong Railway Station,First Class,68,108,2023-12-07 20:59:27,2023-12-08 06:59:27
G9967,Sanjiangnan Railway Station,Duyundong Railway Station,Second Class,59,63,2023-04-05 11:58:02,2023-05-03 21:53:49
G5738,Liuan Railway Station,Yueyangdong Railway Station,First Class,171,111,2023-03-02 14:11:06,2023-08-31 09:33:47
G3418,Liuan Railway Station,Yueyangdong Railway Station,Second Class,122,30,2023-10-21 17:36:58,2023-10-22 04:36:58
G7340,Shuangchengbei Railway Station,Dehuixi Railway Station,First Class,35,12,2023-04-30 00:49:59,2023-09-05 22:10:52
G7073,Shuangchengbei Railway Station,Dehuixi Railway Station,Second Class,32,48,2023-08-30 23:38:15,2023-08-31 04:38:15
G4010,Shanghaihongqiao Railway Station,Jiaxingnan Railway Station,First Class,28,171,2023-06-08 12:59:18,2023-06-08 18:59:18
G3751,Shanghaihongqiao Railway Station,Jiaxingnan Railway Station,Second Class,23,145,2023-02-17 07:46:56,2023-09-24 12:30:24
G8743,Tongxiang Railway Station,Songjiangnan Railway Station,First Class,4,106,2023-01-11 03:02:39,2023-03-11 00:00:45
G2866,Tongxiang Railway Station,Songjiangnan Railway Station,Second Class,3,124,2023-07-12 16:29:35,2023-12-10 03:26:59
G8469,Zhangzhou Railway Station,Shamen Railway Station,First Class,20,106,2023-01-29 10:58:38,2023-08-22 21:19:21
G7164,Zhangzhou Railway Station,Shamen Railway Station,Second Class,15,54,2023-03-25 00:21:33,2023-07-07 09:47:02
G3258,Suzhou Railway Station,Huishan Railway Station,First Class,17,81,2023-07-25 20:10:14,2023-10-10 20:17:36
G6538,Suzhou Railway Station,Huishan Railway Station,Second Class,15,171,2023-08-10 21:35:32,2023-08-11 04:35:32
G1515,Huangshanbei Railway Station,Dexing Railway Station,First Class,34,88,2023-12-31 20:02:55,2024-01-01 07:02:55
G5302,Huangshanbei Railway Station,Dexing Railway Station,Second Class,31,160,2023-10-06 19:26:50,2023-10-07 06:26:50
G7995,Wuhan Railway Station,Hefeinan Railway Station,First Class,64,61,2023-01-07 12:12:20,2023-02-12 23:06:52
G3371,Wuhan Railway Station,Hefeinan Railway Station,Second Class,53,99,2023-10-20 15:39:22,2023-10-20 19:39:22
G8656,Panjin Railway Station,Shanhaiguan Railway Station,First Class,94,138,2023-09-06 20:57:37,2023-09-07 08:57:37
G1380,Panjin Railway Station,Shanhaiguan Railway Station,Second Class,74,174,2023-02-21 08:37:11,2023-03-10 07:26:55
G1368,Laiyang Railway Station,Yantainan Railway Station,First Class,27,36,2023-09-24 07:41:19,2023-09-24 10:41:19
G1160,Laiyang Railway Station,Yantainan Railway Station,Second Class,25,5,2023-05-30 23:46:13,2023-10-19 21:00:10
G2730,Weihai Railway Station,Yantainan Railway Station,First Class,23,155,2023-12-27 06:45:15,2023-12-27 08:45:15
G5355,Weihai Railway Station,Yantainan Railway Station,Second Class,19,195,2023-02-08 03:48:04,2023-07-01 17:42:33
G5588,Yiwu Railway Station,Lishui Railway Station,First Class,46,71,2023-12-08 14:37:08,2023-12-09 01:37:08
G6036,Yiwu Railway Station,Lishui Railway Station,Second Class,37,70,2023-10-05 00:47:50,2023-10-05 09:47:50
G7973,Yiyang Railway Station,Fuzhoudong Railway Station,First Class,30,16,2023-08-07 06:13:50,2023-08-07 07:13:50
G5558,Yiyang Railway Station,Fuzhoudong Railway Station,Second Class,25,121,2023-10-17 19:48:54,2023-10-18 07:48:54
G4590,Zhengzhoudong Railway Station,Handandong Railway Station,First Class,84,137,2023-03-26 13:03:49,2023-09-22 06:01:04
G4907,Zhengzhoudong Railway Station,Handandong Railway Station,Second Class,70,164,2023-02-11 20:46:05,2023-02-12 01:46:05
G9449,Sanmenxian Railway Station,Ningbo Railway Station,First Class,35,160,2023-05-29 01:15:31,2023-05-29 11:15:31
G9391,Sanmenxian Railway Station,Ningbo Railway Station,Second Class,27,153,2023-02-12 21:14:55,2023-08-26 04:19:59
G7271,Fuyubei Railway Station,Changchunxi Railway Station,First Class,48,172,2023-04-21 10:15:59,2023-04-21 19:15:59
G3330,Fuyubei Railway Station,Changchunxi Railway Station,Second Class,39,94,2023-08-02 03:05:14,2023-08-02 08:05:14
G4895,Xianlin Railway Station,Danyang Railway Station,First Class,27,45,2023-04-16 06:32:39,2023-07-12 08:09:38
G5341,Xianlin Railway Station,Danyang Railway Station,Second Class,20,115,2023-01-23 15:01:35,2023-06-02 03:20:58
G2569,Taizhou Railway Station,Ninghai Railway Station,First Class,28,2,2023-02-13 12:34:26,2023-06-27 07:23:51
G5248,Taizhou Railway Station,Ninghai Railway Station,Second Class,21,20,2023-08-14 00:07:27,2023-08-14 09:07:27
G8722,Yueyangdong Railway Station,Hefeinan Railway Station,First Class,199,34,2023-10-02 22:58:38,2023-10-03 05:58:38
G2075,Yueyangdong Railway Station,Hefeinan Railway Station,Second Class,164,65,2023-01-20 09:19:09,2023-07-22 04:23:43
